stop_id,stop_name,stop_desc,stop_lat,stop_lon,level_id,location_type,parent_station,wheelchair_boarding,stop_code,platform_code,platform_name,zone_id,stop_url,stop_address
84921,Wheeler Rd @ Meadowbrook Rd,,42.309294,-71.191009,,0,,0,84921,,,,https://www.mbta.com/stops/84921,
8493,Dedham St @ Country Club Rd,,42.306772,-71.195235,,0,,0,8493,,,,https://www.mbta.com/stops/8493,
8494,Parker St @ Dedham St,,42.308445,-71.198026,,0,,0,8494,,,,https://www.mbta.com/stops/8494,
8495,Parker St @ Wheeler Rd,,42.312107,-71.196478,,0,,0,8495,,,,https://www.mbta.com/stops/8495,
8496,Parker St @ Roosevelt Rd,,42.313886,-71.195730,,0,,1,8496,,,,https://www.mbta.com/stops/8496,
8497,Parker St @ Hagen Rd,,42.316115,-71.194994,,0,,0,8497,,,,https://www.mbta.com/stops/8497,
8498,288 Parker St opp Parker Ave,,42.317300,-71.194689,,0,,1,8498,,,,https://www.mbta.com/stops/8498,
8499,Parker St @ Boylston St,,42.319359,-71.194258,,0,,1,8499,,,,https://www.mbta.com/stops/8499,
850,Lagrange St @ Vermont St,,42.287414,-71.165208,,0,,0,850,,,,https://www.mbta.com/stops/850,
8500,200 Parker St opp Stearns St,,42.320874,-71.194147,,0,,1,8500,,,,https://www.mbta.com/stops/8500,
8501,Parker St @ Glenwood Ave,,42.322701,-71.194001,,0,,0,8501,,,,https://www.mbta.com/stops/8501,
8502,Parker St @ Cypress St,,42.326627,-71.193834,,0,,0,8502,,,,https://www.mbta.com/stops/8502,
8503,Cypress St @ Braeland Ave,,42.328146,-71.194359,,0,,0,8503,,,,https://www.mbta.com/stops/8503,
8504,Centre St @ Beacon St,,42.330172,-71.194693,,0,,1,8504,,,,https://www.mbta.com/stops/8504,
8505,Centre St @ Langley Rd,,42.331091,-71.194615,,0,,1,8505,,,,https://www.mbta.com/stops/8505,
8506,Centre St @ Gibbs St,,42.333467,-71.193394,,0,,0,8506,,,,https://www.mbta.com/stops/8506,
8507,Centre St @ Commonwealth Ave,,42.335904,-71.193264,,0,,0,8507,,,,https://www.mbta.com/stops/8507,
8508,Centre St @ Ward St,,42.338019,-71.192969,,0,,0,8508,,,,https://www.mbta.com/stops/8508,
8509,Centre St @ Alderwood Rd,,42.340465,-71.192584,,0,,1,8509,,,,https://www.mbta.com/stops/8509,
851,Vermont St @ Carroll St,,42.286387,-71.167015,,0,,0,851,,,,https://www.mbta.com/stops/851,
8510,Centre St @ Cotton St,,42.341329,-71.192254,,0,,0,8510,,,,https://www.mbta.com/stops/8510,
8511,790 Centre St,,42.343966,-71.190373,,0,,0,8511,,,,https://www.mbta.com/stops/8511,
8512,Centre St @ Sargent St,,42.346924,-71.189175,,0,,0,8512,,,,https://www.mbta.com/stops/8512,
8513,Centre St @ George St,,42.348788,-71.187627,,0,,1,8513,,,,https://www.mbta.com/stops/8513,
8514,Centre St @ Hyde Ave,,42.349623,-71.186879,,0,,0,8514,,,,https://www.mbta.com/stops/8514,
8515,Centre St @ Newtonville Ave,,42.351410,-71.185986,,0,,0,8515,,,,https://www.mbta.com/stops/8515,
8516,Centre St @ Church St,,42.354336,-71.186386,,0,,0,8516,,,,https://www.mbta.com/stops/8516,
8517,Centre St @ Church St,,42.354287,-71.186523,,0,,1,8517,,,,https://www.mbta.com/stops/8517,
8518,Centre St @ Newtonville Ave,,42.351591,-71.186111,,0,,0,8518,,,,https://www.mbta.com/stops/8518,
8519,Centre St @ Bellevue St,,42.349826,-71.186830,,0,,0,8519,,,,https://www.mbta.com/stops/8519,
852,Vermont St @ Temple St,,42.285412,-71.168478,,0,,0,852,,,,https://www.mbta.com/stops/852,
8520,Centre St @ Lombard St,,42.348329,-71.188066,,0,,1,8520,,,,https://www.mbta.com/stops/8520,
8521,Centre St @ Cabot St,,42.346792,-71.189408,,0,,0,8521,,,,https://www.mbta.com/stops/8521,
8522,785 Centre St,,42.344219,-71.190394,,0,,0,8522,,,,https://www.mbta.com/stops/8522,
8523,Centre St @ Cotton St,,42.341534,-71.192231,,0,,1,8523,,,,https://www.mbta.com/stops/8523,
85231,Lincoln Lab,,42.458116,-71.266670,,0,,1,85231,,,,https://www.mbta.com/stops/85231,
8524,Centre St @ Mill St,,42.340871,-71.192622,,0,,1,8524,,,,https://www.mbta.com/stops/8524,
8525,Centre St @ Ward St,,42.338211,-71.193068,,0,,0,8525,,,,https://www.mbta.com/stops/8525,
8526,Centre St @ Commonwealth Ave,,42.335852,-71.193394,,0,,1,8526,,,,https://www.mbta.com/stops/8526,
8527,Centre St @ Bowen St,,42.333418,-71.193531,,0,,1,8527,,,,https://www.mbta.com/stops/8527,
8528,Centre St @ Beacon St,,42.329890,-71.194880,,0,,1,8528,,,,https://www.mbta.com/stops/8528,
85281,Centre St @ Locksley Rd,,42.325396,-71.199221,,0,,1,85281,,,,https://www.mbta.com/stops/85281,
85282,Centre St @ Cushing St,,42.322902,-71.201366,,0,,1,85282,,,,https://www.mbta.com/stops/85282,
85283,Centre St @ Walnut St,,42.320548,-71.205034,,0,,0,85283,,,,https://www.mbta.com/stops/85283,
85284,Winchester St @ Centre St,,42.318674,-71.208186,,0,,0,85284,,,,https://www.mbta.com/stops/85284,
85285,Winchester St @ Needham St,,42.316297,-71.208888,,0,,0,85285,,,,https://www.mbta.com/stops/85285,
85286,Winchester St @ Rockland St,,42.312285,-71.209151,,0,,0,85286,,,,https://www.mbta.com/stops/85286,
85287,Winchester St @ Goddard St,,42.306319,-71.205736,,0,,0,85287,,,,https://www.mbta.com/stops/85287,
85288,Opp 677 Winchester St,,42.298846,-71.202023,,0,,0,85288,,,,https://www.mbta.com/stops/85288,
8529,Cypress St @ Braeland Ave,,42.328050,-71.194445,,0,,0,8529,,,,https://www.mbta.com/stops/8529,
85290,Centre St @ Hyde St,,42.321904,-71.202798,,0,,0,85290,,,,https://www.mbta.com/stops/85290,
853,Vermont St @ Baker St,,42.284549,-71.169770,,0,,0,853,,,,https://www.mbta.com/stops/853,
8530,Parker St @ Cypress St,,42.327127,-71.193994,,0,,0,8530,,,,https://www.mbta.com/stops/8530,
8531,Parker St @ Athelstane Rd,,42.322501,-71.194146,,0,,0,8531,,,,https://www.mbta.com/stops/8531,
8532,Parker St @ Stearns St,,42.321058,-71.194260,,0,,0,8532,,,,https://www.mbta.com/stops/8532,
8533,Parker St @ Boylston St,,42.319313,-71.194398,,0,,0,8533,,,,https://www.mbta.com/stops/8533,
8534,Parker St @ Parker Ave,,42.317498,-71.194773,,0,,1,8534,,,,https://www.mbta.com/stops/8534,
8535,Parker St @ Hagen Rd,,42.316072,-71.195139,,0,,1,8535,,,,https://www.mbta.com/stops/8535,
8536,Parker St @ Parker Rd,,42.314087,-71.195773,,0,,0,8536,,,,https://www.mbta.com/stops/8536,
8537,Parker St opp Wheeler Rd,,42.312077,-71.196618,,0,,0,8537,,,,https://www.mbta.com/stops/8537,
85371,Wheeler Rd @ Meadowbrook Rd,,42.309182,-71.191156,,0,,1,85371,,,,https://www.mbta.com/stops/85371,
8538,Parker St @ Dedham St,,42.308429,-71.198170,,0,,0,8538,,,,https://www.mbta.com/stops/8538,
8539,Dedham St opp Country Club Rd,,42.306671,-71.195291,,0,,0,8539,,,,https://www.mbta.com/stops/8539,
854,Massachusetts Ave @ Harrison Ave,,42.334748,-71.075110,,0,,1,854,,,,https://www.mbta.com/stops/854,
8540,Dedham St opp Meadowbrook Rd,,42.305185,-71.193871,,0,,0,8540,,,,https://www.mbta.com/stops/8540,
8541,Dedham St opp Greenwood St,,42.303405,-71.192013,,0,,0,8541,,,,https://www.mbta.com/stops/8541,
8542,Dedham St opp Arnold Rd,,42.302802,-71.191288,,0,,0,8542,,,,https://www.mbta.com/stops/8542,
8543,Dedham St @ Nahanton St,,42.300379,-71.188317,,0,,1,8543,,,,https://www.mbta.com/stops/8543,
8544,Dedham St @ Carlson Ave,,42.299063,-71.186789,,0,,0,8544,,,,https://www.mbta.com/stops/8544,
8545,Dedham St @ Wiswall Rd,,42.298139,-71.185086,,0,,0,8545,,,,https://www.mbta.com/stops/8545,
8546,Wiswall Rd @ Indian Ridge Rd,,42.297390,-71.185245,,0,,0,8546,,,,https://www.mbta.com/stops/8546,
8547,Wiswall Rd opp McCarthy Rd,,42.296220,-71.186748,,0,,0,8547,,,,https://www.mbta.com/stops/8547,
8548,Wiswall Rd @ O Roadway,,42.294517,-71.189055,,0,,0,8548,,,,https://www.mbta.com/stops/8548,
8549,Wiswall Rd @ M Roadway,,42.293124,-71.190452,,0,,0,8549,,,,https://www.mbta.com/stops/8549,
855,Massachusetts Ave @ Albany St,,42.333250,-71.073291,,0,,1,855,,,,https://www.mbta.com/stops/855,
8550,Wiswall Rd @ Walsh Rd,,42.291271,-71.192290,,0,,0,8550,,,,https://www.mbta.com/stops/8550,
8551,Sawmill Brook Pkwy @ Van Roosen Rd,,42.289985,-71.189739,,0,,0,8551,,,,https://www.mbta.com/stops/8551,
85511,Sawmill Brook Pkwy @ Spiers Rd,,42.290209,-71.188248,,0,,0,85511,,,,https://www.mbta.com/stops/85511,
8552,Sawmill Brook Pkwy @ Walsh Rd,,42.289904,-71.191003,,0,,2,8552,,,,https://www.mbta.com/stops/8552,
8553,Sawmill Brook Pkwy @ Keller Path,,42.291080,-71.185716,,0,,1,8553,,,,https://www.mbta.com/stops/8553,
8554,Sawmill Brook Pkwy @ McCarthy Rd,,42.292321,-71.183769,,0,,1,8554,,,,https://www.mbta.com/stops/8554,
8555,Fredette Rd @ Sawmill Brook Pkwy,,42.293475,-71.182315,,0,,0,8555,,,,https://www.mbta.com/stops/8555,
85551,Fredette Rd @ Spiers Rd,,42.292868,-71.181257,,0,,0,85551,,,,https://www.mbta.com/stops/85551,
8556,Spiers Rd @ Dedham St,,42.294680,-71.178978,,0,,0,8556,,,,https://www.mbta.com/stops/8556,
85561,Baker St @ Gethsemane Cemetery,,42.289496,-71.172652,,0,,0,85561,,,,https://www.mbta.com/stops/85561,
85562,Baker St @ VFW Pkwy,,42.288448,-71.171822,,0,,0,85562,,,,https://www.mbta.com/stops/85562,
85563,Baker St @ VFW Pkwy,,42.287566,-71.171457,,0,,0,85563,,,,https://www.mbta.com/stops/85563,
85564,Baker St @ Capital St,,42.285899,-71.170734,,0,,0,85564,,,,https://www.mbta.com/stops/85564,
85565,Baker St opp Varick Rd,,42.283386,-71.169526,,0,,0,85565,,,,https://www.mbta.com/stops/85565,
85566,Baker St @ Amesbury St,,42.281750,-71.168981,,0,,0,85566,,,,https://www.mbta.com/stops/85566,
85567,Baker St @ Cutter Rd,,42.280438,-71.168076,,0,,0,85567,,,,https://www.mbta.com/stops/85567,
85568,Baker St @ Dunwell St,,42.277518,-71.166993,,0,,0,85568,,,,https://www.mbta.com/stops/85568,
85569,Baker St @ Wycliff Ave,,42.276201,-71.167133,,0,,0,85569,,,,https://www.mbta.com/stops/85569,
8557,Baker St @ Beth El Cemetery,,42.291967,-71.174975,,0,,1,8557,,,,https://www.mbta.com/stops/8557,
856,Massachusetts Ave @ Albany St,,42.333539,-71.073689,,0,,0,856,,,,https://www.mbta.com/stops/856,
85618,935 East St,,42.147068,-71.251994,,0,,0,85618,,,,https://www.mbta.com/stops/85618,
8575,Broadway @ Trueman Dr,,42.441169,-71.031296,,0,,1,8575,,,,https://www.mbta.com/stops/8575,
8576,Trueman Dr @ Central Ave,,42.439067,-71.030660,,0,,1,8576,,,,https://www.mbta.com/stops/8576,
8577,Trueman Dr @ Broadway,,42.441396,-71.031087,,0,,1,8577,,,,https://www.mbta.com/stops/8577,
8590,Massachusetts Ave @ Curve St,,42.430570,-71.207632,,0,,0,8590,,,,https://www.mbta.com/stops/8590,
8591,Massachusetts Ave @ Independence Ave,,42.431932,-71.208000,,0,,0,8591,,,,https://www.mbta.com/stops/8591,
8592,Massachusetts Ave @ Locust Ave,,42.433795,-71.209099,,0,,0,8592,,,,https://www.mbta.com/stops/8592,
8593,Massachusetts Ave @ Maple St,,42.434802,-71.210194,,0,,0,8593,,,,https://www.mbta.com/stops/8593,
8594,Massachusetts Ave @ Rhodes St,,42.435632,-71.211654,,0,,1,8594,,,,https://www.mbta.com/stops/8594,
8595,Massachusetts Ave @ Marrett Rd,,42.436130,-71.212359,,0,,0,8595,,,,https://www.mbta.com/stops/8595,
8596,Massachusetts Ave opp Pelham Rd,,42.440118,-71.213845,,0,,0,8596,,,,https://www.mbta.com/stops/8596,
8597,Massachusetts Ave @ Percy Rd,,42.441925,-71.216775,,0,,0,8597,,,,https://www.mbta.com/stops/8597,
8598,Massachusetts Ave opp Bloomfield St,,42.443619,-71.219261,,0,,0,8598,,,,https://www.mbta.com/stops/8598,
8599,Massachusetts Ave opp Slocum Rd,,42.444921,-71.220974,,0,,1,8599,,,,https://www.mbta.com/stops/8599,
8600,Massachusetts Ave @ Woburn St,,42.446103,-71.222780,,0,,0,8600,,,,https://www.mbta.com/stops/8600,
8601,Massachusetts Ave @ Lexington Post Office,,42.446555,-71.224683,,0,,0,8601,,,,https://www.mbta.com/stops/8601,
8602,Marrett Rd @ Waltham St,,42.435897,-71.235305,,0,,0,8602,,,,https://www.mbta.com/stops/8602,
8603,Marrett Rd @ Prospect Hill Rd,,42.435484,-71.237385,,0,,0,8603,,,,https://www.mbta.com/stops/8603,
8604,Marrett Rd @ Downing Rd,,42.434782,-71.239840,,0,,0,8604,,,,https://www.mbta.com/stops/8604,
8605,Marrett Rd opp Spring St,,42.434467,-71.242157,,0,,1,8605,,,,https://www.mbta.com/stops/8605,
8606,Marrett Rd @ Tufts Rd,,42.435527,-71.246250,,0,,0,8606,,,,https://www.mbta.com/stops/8606,
8607,Marrett Rd @ Middle St,,42.435790,-71.247738,,0,,0,8607,,,,https://www.mbta.com/stops/8607,
8608,Marrett Rd @ Lincoln St,,42.440051,-71.250889,,0,,0,8608,,,,https://www.mbta.com/stops/8608,
8609,655 Marrett Rd,,42.441035,-71.251988,,0,,1,8609,,,,https://www.mbta.com/stops/8609,
8610,Marrett Rd @ Wilson Rd,,42.442165,-71.253963,,0,,0,8610,,,,https://www.mbta.com/stops/8610,
8611,Marrett Rd opp Forbes Rd,,42.444491,-71.261248,,0,,0,8611,,,,https://www.mbta.com/stops/8611,
86111,Old Mass Ave @ Marrett Rd - Minuteman Park,,42.447244,-71.264821,,0,,2,86111,,,,https://www.mbta.com/stops/86111,
86112,Old Mass Ave opp Bonair Ave,,42.448986,-71.260516,,0,,2,86112,,,,https://www.mbta.com/stops/86112,
86113,Old Mass Ave @ Wood St,,42.447647,-71.256405,,0,,2,86113,,,,https://www.mbta.com/stops/86113,
86114,Wood St @ Patterson Rd,,42.450888,-71.257882,,0,,0,86114,,,,https://www.mbta.com/stops/86114,
86115,Wood St @ Holton Rd,,42.451966,-71.260364,,0,,0,86115,,,,https://www.mbta.com/stops/86115,
8612,Wood St opp Woodpark Circle,,42.452743,-71.262029,,0,,0,8612,,,,https://www.mbta.com/stops/8612,
86121,Wood St @ Conestoga Rd,,42.454874,-71.262832,,0,,0,86121,,,,https://www.mbta.com/stops/86121,
86122,Wood St @ Bates Rd,,42.458114,-71.263587,,0,,0,86122,,,,https://www.mbta.com/stops/86122,
86178,Hanscom Field Dr @ Old Bedford Rd,,42.457495,-71.289440,,0,,0,86178,,,,https://www.mbta.com/stops/86178,
86179,Civil Air Terminal,,42.462813,-71.291173,,0,,1,86179,,,,https://www.mbta.com/stops/86179,
86180,Hanscom Field Dr @ Old Bedford Rd,,42.457368,-71.289581,,0,,2,86180,,,,https://www.mbta.com/stops/86180,
8623,Wood St @ Randolph Rd - Lincoln Lab,,42.458422,-71.263737,,0,,0,8623,,,,https://www.mbta.com/stops/8623,
86231,Wood St @ Chestnut Lane,,42.454667,-71.263065,,0,,2,86231,,,,https://www.mbta.com/stops/86231,
8624,Wood St @ Woodpark Circle,,42.452631,-71.262040,,0,,2,8624,,,,https://www.mbta.com/stops/8624,
86241,Wood St opp Holton Rd,,42.451977,-71.260646,,0,,2,86241,,,,https://www.mbta.com/stops/86241,
86242,Wood St opp Patterson Rd,,42.450778,-71.257879,,0,,2,86242,,,,https://www.mbta.com/stops/86242,
8625,Old Mass Ave @ Wood St,,42.447759,-71.256397,,0,,0,8625,,,,https://www.mbta.com/stops/8625,
86251,Old Mass Ave @ Bonair Ave,,42.449030,-71.260653,,0,,2,86251,,,,https://www.mbta.com/stops/86251,
86252,Old Mass Ave @ Marrett Rd - Minuteman Park,,42.447365,-71.264687,,0,,0,86252,,,,https://www.mbta.com/stops/86252,
86261,Marrett Rd @ Forbes Rd,,42.444426,-71.261344,,0,,0,86261,,,,https://www.mbta.com/stops/86261,
8627,Marrett Rd opp Wilson Rd,,42.441994,-71.253989,,0,,2,8627,,,,https://www.mbta.com/stops/8627,
8628,656 Marrett Rd,,42.441099,-71.252392,,0,,0,8628,,,,https://www.mbta.com/stops/8628,
8629,Marrett Rd @ Lincoln St,,42.439837,-71.250908,,0,,0,8629,,,,https://www.mbta.com/stops/8629,
8630,Marrett Rd @ Middle St,,42.435780,-71.248075,,0,,0,8630,,,,https://www.mbta.com/stops/8630,
8631,Marrett Rd @ Tufts Rd,,42.435381,-71.246204,,0,,0,8631,,,,https://www.mbta.com/stops/8631,
8632,Marrett Rd @ Spring St,,42.434256,-71.241256,,0,,0,8632,,,,https://www.mbta.com/stops/8632,
8633,Marrett Rd opp Downing Rd,,42.434707,-71.239452,,0,,0,8633,,,,https://www.mbta.com/stops/8633,
8634,Marrett Rd opp Prospect Hill Rd,,42.435307,-71.237497,,0,,0,8634,,,,https://www.mbta.com/stops/8634,
8635,Marrett Rd @ Waltham St,,42.435732,-71.235184,,0,,0,8635,,,,https://www.mbta.com/stops/8635,
8636,Massachusetts Ave @ Clarke St,,42.448481,-71.229454,,0,,1,8636,,,,https://www.mbta.com/stops/8636,
8637,Massachusetts Ave @ Winthrop Rd,,42.445822,-71.222267,,0,,1,8637,,,,https://www.mbta.com/stops/8637,
8638,Massachusetts Ave @ Slocum Rd,,42.444814,-71.221019,,0,,0,8638,,,,https://www.mbta.com/stops/8638,
8639,Massachusetts Ave @ Bloomfield St,,42.443344,-71.219054,,0,,0,8639,,,,https://www.mbta.com/stops/8639,
8640,Massachusetts Ave @ Percy Rd,,42.441813,-71.216798,,0,,1,8640,,,,https://www.mbta.com/stops/8640,
8641,Massachusetts Ave @ Pelham Rd,,42.440033,-71.213938,,0,,0,8641,,,,https://www.mbta.com/stops/8641,
8642,Massachusetts Ave @ Marrett Rd - Rt 2A,,42.435542,-71.211716,,0,,0,8642,,,,https://www.mbta.com/stops/8642,
8643,Massachusetts Ave @ Plainfield St,,42.434637,-71.210136,,0,,0,8643,,,,https://www.mbta.com/stops/8643,
86434,Cummins Hwy @ Rosewood St,,42.269278,-71.096861,,0,,0,86434,,,,https://www.mbta.com/stops/86434,
8644,Massachusetts Ave @ Locust Ave,,42.433916,-71.209317,,0,,0,8644,,,,https://www.mbta.com/stops/8644,
8645,Massachusetts Ave @ Independence Ave,,42.431493,-71.207998,,0,,0,8645,,,,https://www.mbta.com/stops/8645,
86458,Cummins Hwy @ Calvary Cemetery,,42.277858,-71.115045,,0,,0,86458,,,,https://www.mbta.com/stops/86458,
86459,Cummins Hwy opp Pleasantview St,,42.275040,-71.110236,,0,,1,86459,,,,https://www.mbta.com/stops/86459,
8646,Massachusetts Ave @ Gibson Rd,,42.430727,-71.207805,,0,,0,8646,,,,https://www.mbta.com/stops/8646,
8647,Massachusetts Ave @ Pleasant St,,42.429320,-71.207156,,0,,0,8647,,,,https://www.mbta.com/stops/8647,
8648,Pleasant St @ Fern St,,42.427371,-71.207209,,0,,0,8648,,,,https://www.mbta.com/stops/8648,
8649,Pleasant St @ Luongo's Farm Lane,,42.423122,-71.208541,,0,,0,8649,,,,https://www.mbta.com/stops/8649,
86491,Watertown St @ Pleasant St,,42.422092,-71.209060,,0,,2,86491,,,,https://www.mbta.com/stops/86491,
8650,Watertown St @ Green Ln,,42.419737,-71.208486,,0,,2,8650,,,,https://www.mbta.com/stops/8650,
86500,American Legion Hwy @ Franklin Hill Ave,,42.295767,-71.092219,,0,,0,86500,,,,https://www.mbta.com/stops/86500,
8651,Watertown St @ Crescent Rd,,42.419110,-71.207367,,0,,0,8651,,,,https://www.mbta.com/stops/8651,
86618,Main St @ Glenwood St,,42.146709,-71.252416,,0,,1,86618,,,,https://www.mbta.com/stops/86618,
8670,Main St @ Townsend St,,42.377315,-71.228252,,0,,1,8670,,,,https://www.mbta.com/stops/8670,
8671,Main St @ Chamberlain Terr,,42.377556,-71.226086,,0,,1,8671,,,,https://www.mbta.com/stops/8671,
8672,Main St opp Rose Hill Way,,42.377561,-71.220551,,0,,0,8672,,,,https://www.mbta.com/stops/8672,
86734,Walnut St opp Sterling St,,42.473865,-70.988949,,0,,0,86734,,,,https://www.mbta.com/stops/86734,
8674,Main St @ Willow St,,42.376571,-71.216876,,0,,0,8674,,,,https://www.mbta.com/stops/8674,
8675,Main St @ Lafayette St,,42.376175,-71.215311,,0,,0,8675,,,,https://www.mbta.com/stops/8675,
8676,Main St @ Rangeley Rd,,42.375637,-71.213012,,0,,0,8676,,,,https://www.mbta.com/stops/8676,
8678,Main St opp Warren St - Watertown Line,,42.374546,-71.210485,,0,,0,8678,,,,https://www.mbta.com/stops/8678,
8679,Main St opp Longfellow Rd,,42.373561,-71.207022,,0,,0,8679,,,,https://www.mbta.com/stops/8679,
8680,Adams St @ Centre St,,42.295291,-71.056269,,0,,1,8680,,,,https://www.mbta.com/stops/8680,
8681,Adams St @ King St,,42.293215,-71.057344,,0,,0,8681,,,,https://www.mbta.com/stops/8681,
8682,Adams St @ Lonsdale St,,42.291489,-71.057297,,0,,1,8682,,,,https://www.mbta.com/stops/8682,
8683,Adams St @ Msgr Lydon Way,,42.290019,-71.056239,,0,,0,8683,,,,https://www.mbta.com/stops/8683,
8684,Adams St @ Ashmont St,,42.288290,-71.055445,,0,,1,8684,,,,https://www.mbta.com/stops/8684,
8685,Adams St @ Helena Rd,,42.286961,-71.054597,,0,,1,8685,,,,https://www.mbta.com/stops/8685,
8686,Adams St @ Westmoreland St,,42.285125,-71.055176,,0,,1,8686,,,,https://www.mbta.com/stops/8686,
8687,Adams St @ Minot St,,42.283684,-71.055696,,0,,0,8687,,,,https://www.mbta.com/stops/8687,
8691,Washington St @ Clifton St,,42.432134,-71.072369,,0,,0,8691,,,,https://www.mbta.com/stops/8691,
86915,Opp 976 Lexington St,,42.408603,-71.234301,,0,,1,86915,,,,https://www.mbta.com/stops/86915,
8692,Winthrop St @ Playstead Rd,,42.431655,-71.130854,,0,,0,8692,,,,https://www.mbta.com/stops/8692,
86929,Stow St @ Tavern Rd,,42.374243,-71.262416,,0,,0,86929,,,,https://www.mbta.com/stops/86929,
86930,Main St @ Stow St,,42.376568,-71.265535,,0,,1,86930,,,,https://www.mbta.com/stops/86930,
86932,Main St @ Sheridan Rd,,42.376397,-71.260928,,0,,0,86932,,,,https://www.mbta.com/stops/86932,
86933,1164 Main St opp Edgehill Rd,,42.376340,-71.258808,,0,,0,86933,,,,https://www.mbta.com/stops/86933,
86934,1114 Main St opp Malone St,,42.376324,-71.257538,,0,,1,86934,,,,https://www.mbta.com/stops/86934,
86935,Main St @ Everett St,,42.376279,-71.254685,,0,,1,86935,,,,https://www.mbta.com/stops/86935,
86936,Main St opp Prospect Hill Rd,,42.376260,-71.252272,,0,,0,86936,,,,https://www.mbta.com/stops/86936,
86937,Main St @ Weston St,,42.376182,-71.250351,,0,,0,86937,,,,https://www.mbta.com/stops/86937,
86938,Main St @ Wellington St,,42.376224,-71.248001,,0,,1,86938,,,,https://www.mbta.com/stops/86938,
86939,Main St @ Prospect St,,42.376171,-71.246373,,0,,1,86939,,,,https://www.mbta.com/stops/86939,
86940,Main St @ Harvard St,,42.376146,-71.244119,,0,,1,86940,,,,https://www.mbta.com/stops/86940,
86941,Main St @ Daniels Ct,,42.376091,-71.240113,,0,,1,86941,,,,https://www.mbta.com/stops/86941,
86942,702 Main St,,42.376064,-71.238183,,0,,1,86942,,,,https://www.mbta.com/stops/86942,
86943,Moody St @ Main St,,42.375625,-71.236982,,0,,0,86943,,,,https://www.mbta.com/stops/86943,
86944,Carter St @ Waltham Comm Rail Sta,,42.374525,-71.235692,,0,,1,86944,,,,https://www.mbta.com/stops/86944,
86945,Main St @ Appleton St,,42.376842,-71.232009,,0,,1,86945,,,,https://www.mbta.com/stops/86945,
86946,Main St @ Heard St,,42.377011,-71.230501,,0,,1,86946,,,,https://www.mbta.com/stops/86946,
86961,Moody St @ Crescent St,,42.371561,-71.236933,,0,,1,86961,,,,https://www.mbta.com/stops/86961,
86962,Moody St @ Walnut St,,42.369674,-71.237240,,0,,1,86962,,,,https://www.mbta.com/stops/86962,
86963,Moody St @ Maple St,,42.367716,-71.237567,,0,,0,86963,,,,https://www.mbta.com/stops/86963,
86964,Moody St @ Ash St,,42.365931,-71.238159,,0,,1,86964,,,,https://www.mbta.com/stops/86964,
86965,Moody St @ Orange St,,42.363493,-71.238865,,0,,0,86965,,,,https://www.mbta.com/stops/86965,
86967,Moody St opp Underwood Pk,,42.361158,-71.239218,,0,,0,86967,,,,https://www.mbta.com/stops/86967,
86968,Lexington St @ Whitlowe Rd,,42.359108,-71.239519,,0,,0,86968,,,,https://www.mbta.com/stops/86968,
86970,Moody St @ Main St.,,42.375765,-71.236893,,0,,0,86970,,,,https://www.mbta.com/stops/86970,
86971,Moody St @ Carter St,,42.373876,-71.236394,,0,,1,86971,,,,https://www.mbta.com/stops/86971,
87,Massachusetts Ave @ Tremont St,,42.339459,-71.080362,,0,,1,87,,,,https://www.mbta.com/stops/87,
8717,Dorchester Ave @ Talbot Ave,,42.287014,-71.063999,,0,,0,8717,,,,https://www.mbta.com/stops/8717,
875,Forest Hills,Forest Hills - Lower Busway,42.300479,-71.113634,level_-1_ground,0,place-forhl,0,875,,Lower Busway,,https://www.mbta.com/stops/place-forhl,
879,L St @ Broadway,,42.335704,-71.035488,,0,,0,879,,,,https://www.mbta.com/stops/879,
88,Massachusetts Ave @ Columbus Ave,,42.340606,-71.081617,,0,,1,88,,,,https://www.mbta.com/stops/88,
880,L St @ E 2nd St,,42.337375,-71.035546,,0,,0,880,,,,https://www.mbta.com/stops/880,
8801,Neponset Circle @ Walnut St,,42.286790,-71.042227,,0,,1,8801,,,,https://www.mbta.com/stops/8801,
8802,Neponset Circle @ Neponset Ave,,42.286293,-71.043411,,0,,0,8802,,,,https://www.mbta.com/stops/8802,
8803,398 Neponset Ave @ Neponset Health Center,,42.286440,-71.044013,,0,,1,8803,,,,https://www.mbta.com/stops/8803,
8805,Neponset Ave @ Tolman St,,42.288645,-71.047238,,0,,1,8805,,,,https://www.mbta.com/stops/8805,
8806,248 Neponset Ave,,42.290354,-71.048593,,0,,1,8806,,,,https://www.mbta.com/stops/8806,
8807,Neponset Ave @ Popes Hill St,,42.292992,-71.050744,,0,,1,8807,,,,https://www.mbta.com/stops/8807,
8808,Neponset Ave opp King St,,42.294436,-71.052297,,0,,1,8808,,,,https://www.mbta.com/stops/8808,
8809,Adams St @ Parkman St,,42.297104,-71.056561,,0,,0,8809,,,,https://www.mbta.com/stops/8809,
8811,Hilltop St @ Granite Ave,,42.278908,-71.053941,,0,,0,8811,,,,https://www.mbta.com/stops/8811,
8812,Hilltop St opp Crockett Ave.,,42.279320,-71.051266,,0,,0,8812,,,,https://www.mbta.com/stops/8812,
8813,Hilltop St opp Whitridge St,,42.279781,-71.049944,,0,,0,8813,,,,https://www.mbta.com/stops/8813,
8814,Hilltop St @ Hallet St,,42.281011,-71.047954,,0,,0,8814,,,,https://www.mbta.com/stops/8814,
