"facility_id","property_id","value"
"501","excludes-stop","door-state-cityhall"
"502","direction","down"
"502","excludes-stop","65"
"502","excludes-stop","door-state-meeting"
"502","excludes-stop","door-state-water"
"502","excludes-stop","door-state-congress"
"502","excludes-stop","door-state-exchange"
"502","excludes-stop","door-state-cityhall"
"503","direction","down"
"503","excludes-stop","door-prmnl-prudential"
"504","direction","up"
"504","excludes-stop","23151"
"504","excludes-stop","2430"
"504","excludes-stop","door-portr-crtransfer"
"504","excludes-stop","door-portr-elevators"
"504","excludes-stop","door-portr-cracross"
"505","direction","down"
"505","excludes-stop","23151"
"505","excludes-stop","2430"
"505","excludes-stop","door-portr-crtransfer"
"505","excludes-stop","door-portr-elevators"
"505","excludes-stop","door-portr-cracross"
"506","direction","down"
"506","excludes-stop","23151"
"506","excludes-stop","2430"
"506","excludes-stop","70065"
"506","excludes-stop","Porter Square"
"506","excludes-stop","door-portr-escal"
"506","excludes-stop","door-portr-crtransfer"
"506","excludes-stop","door-portr-elevators"
"506","excludes-stop","door-portr-cracross"
"507","direction","down"
"507","excludes-stop","23151"
"507","excludes-stop","2430"
"507","excludes-stop","70065"
"507","excludes-stop","Porter Square"
"507","excludes-stop","door-portr-escal"
"507","excludes-stop","door-portr-crtransfer"
"507","excludes-stop","door-portr-elevators"
"507","excludes-stop","door-portr-cracross"
"509","direction","up"
"509","excludes-stop","23151"
"509","excludes-stop","2430"
"509","excludes-stop","Porter Square"
"509","excludes-stop","door-portr-escal"
"509","excludes-stop","door-portr-crtransfer"
"509","excludes-stop","door-portr-elevators"
"509","excludes-stop","door-portr-cracross"
"510","direction","down"
"510","excludes-stop","23151"
"510","excludes-stop","2430"
"510","excludes-stop","Porter Square"
"510","excludes-stop","door-portr-escal"
"510","excludes-stop","door-portr-crtransfer"
"510","excludes-stop","door-portr-elevators"
"510","excludes-stop","door-portr-cracross"
"511","direction","down"
"511","excludes-stop","23151"
"511","excludes-stop","2430"
"511","excludes-stop","Porter Square"
"511","excludes-stop","door-portr-escal"
"511","excludes-stop","door-portr-crtransfer"
"511","excludes-stop","door-portr-elevators"
"511","excludes-stop","door-portr-cracross"
"512","direction","down"
"512","excludes-stop","70067"
"512","excludes-stop","70068"
"512","excludes-stop","door-harsq-brattle"
"512","excludes-stop","door-harsq-yard"
"512","excludes-stop","door-harsq-church"
"513","direction","up"
"513","excludes-stop","70067"
"513","excludes-stop","70068"
"513","excludes-stop","door-harsq-brattle"
"513","excludes-stop","door-harsq-yard"
"513","excludes-stop","door-harsq-church"
"514","direction","down"
"514","excludes-stop","70067"
"514","excludes-stop","70068"
"514","excludes-stop","door-harsq-brattle"
"514","excludes-stop","door-harsq-yard"
"514","excludes-stop","door-harsq-church"
"515","direction","up"
"515","excludes-stop","70067"
"515","excludes-stop","70068"
"515","excludes-stop","door-harsq-brattle"
"515","excludes-stop","door-harsq-yard"
"515","excludes-stop","door-harsq-church"
"516","direction","down"
"516","excludes-stop","door-harsq-square"
"516","excludes-stop","door-harsq-brattle"
"523","direction","down"
"523","excludes-stop","65"
"523","excludes-stop","door-state-water"
"523","excludes-stop","door-state-congress"
"523","excludes-stop","door-state-exchange"
"523","excludes-stop","door-state-state"
"523","excludes-stop","door-state-cityhall"
"701","alternate-service-text","Please use elevator 702 or 703."
"701","excludes-stop","15778"
"701","excludes-stop","15795"
"701","excludes-stop","door-wondl-nshore"
"701","excludes-stop","door-wondl-ocean"
"701","excludes-stop","door-wondl-revere"
"702","alternate-service-text","Please use elevator 701 or 703."
"702","excludes-stop","15778"
"702","excludes-stop","15795"
"702","excludes-stop","door-wondl-nshore"
"702","excludes-stop","door-wondl-ocean"
"702","excludes-stop","door-wondl-revere"
"703","alternate-service-text","Please use elevator 701 or 702."
"703","excludes-stop","15778"
"703","excludes-stop","15795"
"703","excludes-stop","door-wondl-nshore"
"703","excludes-stop","door-wondl-ocean"
"703","excludes-stop","door-wondl-revere"
"708","alternate-service-text","Use walkway @ Wonderland for access between lobby & crosswalk."
"708","excludes-stop","15778"
"708","excludes-stop","door-wondl-nshore"
"708","excludes-stop","door-wondl-ocean"
"708","excludes-stop","door-wondl-revere"
"709","alternate-service-text","Use ramp to elevator 708."
"709","excludes-stop","15778"
"709","excludes-stop","15795"
"709","excludes-stop","70060"
"709","excludes-stop","door-wondl-nshore"
"709","excludes-stop","door-wondl-ocean"
"710","alternate-service-text","Use ramp to elevator 708."
"710","excludes-stop","15778"
"710","excludes-stop","15795"
"710","excludes-stop","70059"
"710","excludes-stop","door-wondl-nshore"
"710","excludes-stop","door-wondl-ocean"
"711","alternate-service-text","Use elevator 710."
"711","excludes-stop","15778"
"711","excludes-stop","door-wondl-nshore"
"711","excludes-stop","door-wondl-revere"
"712","alternate-service-text","Please use elevator 713 in unpaid lobby."
"712","excludes-stop","15880"
"712","excludes-stop","5879"
"712","excludes-stop","5880"
"712","excludes-stop","door-orhte-benning"
"712","excludes-stop","door-orhte-saratoga"
"713","alternate-service-text","Please use elevator 712 in paid lobby."
"713","excludes-stop","70051"
"713","excludes-stop","70052"
"714","alternate-service-text","Please use elevator 715 in unpaid lobby."
"714","excludes-stop","15880"
"714","excludes-stop","5879"
"714","excludes-stop","5880"
"714","excludes-stop","door-orhte-benning"
"714","excludes-stop","door-orhte-saratoga"
"715","alternate-service-text","Please use elevator 714 in paid lobby."
"715","excludes-stop","70051"
"715","excludes-stop","70052"
"716","alternate-service-text","If exiting the station, please use Assembly Elevator 719 located at the opposite end of the platform."
"716","excludes-stop","door-astao-revol"
"717","alternate-service-text","If exiting the station, please use Assembly Elevator 719 located at the opposite end of the platform. Take Assembly Elevator 718 from the lobby to the entrance at Revolution Dr.\nIf entering the station, please use Assembly Elevator 718 located at the entrance at Revolution Dr. Take Elevator 719 from the lobby to the south end of the platform."
"717","excludes-stop","door-astao-revol"
"718","alternate-service-text","If exiting the station, please use Assembly elevator 717 located at the opposite end of the platform.  Take Assembly elevator 716 from the lobby to the  entrance at Foley St.\nIf entering the station, please use Assembly elevator 716 located at the entrance at Foley St. Take elevator 717 from the lobby to the north end of the platform."
"718","excludes-stop","door-astao-foley"
"719","alternate-service-text","If exiting the station, please use Assembly Elevator 717 located at the opposite end of the platform.  Take Assembly Elevator 716 from the lobby to the entrance at Foley St.\nIf entering the station, please use Assembly Elevator 716 located at the entrance at Foley St. Take Elevator 717 from the lobby to the north end of the platform."
"719","excludes-stop","door-astao-foley"
"720","alternate-service-text","Please use adjacent Government Center Elevator 721."
"720","excludes-stop","4510"
"721","alternate-service-text","Please use adjacent Government Center Elevator 720."
"721","excludes-stop","4510"
"722","alternate-service-text","Please use adjacent Government Center Elevator 723."
"722","excludes-stop","4510"
"722","excludes-stop","70201"
"722","excludes-stop","70202"
"722","excludes-stop","door-gover-main"
"723","alternate-service-text","Please use adjacent Government Center Elevator 722."
"723","excludes-stop","4510"
"723","excludes-stop","70201"
"723","excludes-stop","70202"
"723","excludes-stop","door-gover-main"
"800","alternate-service-text","Customers desiring elevator service to exit at Oak Grove must exit the train at Malden Center and see station personnel for further assistance. Customer desiring elevator service to enter the station should utilize the call box for further assistance. Alternatively, use Bus Routes 132, 136, or 137 to connect between Oak Grove and Malden Center."
"800","excludes-stop","9326"
"800","excludes-stop","9328"
"800","excludes-stop","door-ogmnl-wash"
"801","alternate-service-text","Customers desiring elevator service to exit at Oak Grove must exit the train at Malden Center and see station personnel for further assistance. Customer desiring elevator service to enter the station should utilize the call box system for further assistance. Alternatively, use Bus Routes 132, 136, or 137 to connect between Oak Grove and Malden Center."
"801","excludes-stop","9326"
"801","excludes-stop","9328"
"801","excludes-stop","door-ogmnl-wash"
"802","alternate-service-text","Please use adjacent State Street Elevator 967."
"802","excludes-stop","65"
"802","excludes-stop","70022"
"802","excludes-stop","70042"
"802","excludes-stop","door-state-meeting"
"802","excludes-stop","door-state-water"
"802","excludes-stop","door-state-congress"
"802","excludes-stop","door-state-exchange"
"802","excludes-stop","door-state-state"
"802","excludes-stop","door-state-cityhall"
"803","alternate-service-text","Please use State Street Elevator 975 at the Wonderland Blue Line lobby (53 State Street). Alternatively, if exiting, take the Orange Line to Downtown Crossing and exit to Washington Street via Downtown Crossing Elevator 892. Turn left on Washington Street and travel one-third of a mile to Washington, School, and Milk Streets."
"803","excludes-stop","65"
"803","excludes-stop","door-state-water"
"803","excludes-stop","door-state-congress"
"803","excludes-stop","door-state-exchange"
"803","excludes-stop","door-state-state"
"803","excludes-stop","door-state-cityhall"
"804","alternate-service-text","Use Park St Elev 892 @ Winter & Washington Sts or Elev 978 on Boston Common."
"804","excludes-stop","70196"
"804","excludes-stop","70197"
"804","excludes-stop","70198"
"804","excludes-stop","70199"
"804","excludes-stop","9070076"
"804","excludes-stop","door-pktrm-tremontw"
"804","excludes-stop","door-pktrm-elevatorwb"
"804","excludes-stop","door-pktrm-tremonte"
"804","excludes-stop","door-pktrm-exitashbrain"
"804","excludes-stop","door-pktrm-winter"
"804","excludes-stop","door-pktrm-exitalewife"
"804","excludes-stop","door-pktrm-west"
"805","alternate-service-text","If exiting the Red Line, exit at Quincy Center and see station personnel for assistance. If boarding at Quincy Adams, use the call box or see station personnel for assistance. Alternatively, use Bus Route 238 to connect between Quincy Adams and Quincy Center."
"805","excludes-stop","41031"
"805","excludes-stop","door-qamnl-burgin"
"805","excludes-stop","door-qamnl-pickup"
"806","alternate-service-text","Customers should use adjacent Quincy Adams Elevator 807."
"806","excludes-stop","41031"
"806","excludes-stop","door-qamnl-burgin"
"806","excludes-stop","door-qamnl-pickup"
"807","alternate-service-text","Customers should use adjacent Quincy Adams Elevator 806."
"807","excludes-stop","41031"
"807","excludes-stop","door-qamnl-burgin"
"807","excludes-stop","door-qamnl-pickup"
"808","alternate-service-text","Use Elevator 979 connecting Red Line center platform to Green Line west, & add'l elevator to street"
"808","excludes-stop","70196"
"808","excludes-stop","70197"
"808","excludes-stop","70198"
"808","excludes-stop","70199"
"808","excludes-stop","70200"
"808","excludes-stop","9070076"
"808","excludes-stop","door-pktrm-tremontw"
"808","excludes-stop","door-pktrm-elevatorwb"
"808","excludes-stop","door-pktrm-tremonte"
"808","excludes-stop","door-pktrm-exitashbrain"
"808","excludes-stop","door-pktrm-elevatoreb"
"808","excludes-stop","door-pktrm-winter"
"808","excludes-stop","door-pktrm-exitalewife"
"808","excludes-stop","door-pktrm-west"
"810","alternate-service-text","Use Bus Routes 210, 211, 212, or 215 for connections between Quincy Center and North Quincy."
"810","excludes-stop","32000"
"810","excludes-stop","32001"
"810","excludes-stop","32002"
"810","excludes-stop","32003"
"810","excludes-stop","32004"
"810","excludes-stop","32005"
"810","excludes-stop","Quincy Center"
"810","excludes-stop","door-qnctr-burgin"
"810","excludes-stop","door-qnctr-busway"
"811","alternate-service-text","If exiting the Red Line, exit at Quincy Adams and see station personnel for assistance. If boarding at Braintree, use the call box or see station personnel for assistance. Alternatively, use Bus Routes 230 or 236 to connect between Braintree and Quincy Center."
"811","excludes-stop","38671"
"811","excludes-stop","Braintree"
"811","excludes-stop","door-brntn-busway"
"811","excludes-stop","door-brntn-faregates"
"812","alternate-service-text","Use Elevs 978 & 804 at street to switch btwn Green Line platforms."
"812","excludes-stop","70075"
"812","excludes-stop","70076"
"812","excludes-stop","70196"
"812","excludes-stop","70197"
"812","excludes-stop","70198"
"812","excludes-stop","70199"
"812","excludes-stop","9070076"
"812","excludes-stop","door-pktrm-tremontw"
"812","excludes-stop","door-pktrm-elevatorwb"
"812","excludes-stop","door-pktrm-tremonte"
"812","excludes-stop","door-pktrm-exitashbrain"
"812","excludes-stop","door-pktrm-elevatoreb"
"812","excludes-stop","door-pktrm-winter"
"812","excludes-stop","door-pktrm-exitalewife"
"812","excludes-stop","door-pktrm-west"
"813","alternate-service-text","Use Elevator 961 at the opposite end of the platform/lobby."
"813","excludes-stop","141"
"813","excludes-stop","door-alfcl-alewife"
"813","excludes-stop","door-alfcl-russell"
"813","excludes-stop","door-alfcl-busway"
"813","excludes-stop","door-alfcl-steel"
"813","excludes-stop","door-alfcl-cambridgepark"
"814","alternate-service-text","Please use the adjacent Alewife Elevator 815."
"814","excludes-stop","141"
"814","excludes-stop","door-alfcl-alewife"
"814","excludes-stop","door-alfcl-russell"
"814","excludes-stop","door-alfcl-busway"
"814","excludes-stop","door-alfcl-steel"
"814","excludes-stop","door-alfcl-cambridgepark"
"815","alternate-service-text","Please use the adjacent Alewife Elevator 814."
"815","excludes-stop","141"
"815","excludes-stop","door-alfcl-alewife"
"815","excludes-stop","door-alfcl-russell"
"815","excludes-stop","door-alfcl-busway"
"815","excludes-stop","door-alfcl-steel"
"815","excludes-stop","door-alfcl-cambridgepark"
"816","alternate-service-text","If exiting at Davis Square, exit the Red Line at Harvard Square and take the Route 96 bus service to Davis Square or ask station personnel for assistance. If boarding at Davis Square, take the Route 96 bus service to Harvard Square and board the Red Line."
"816","excludes-stop","5104"
"816","excludes-stop","door-davis-busway"
"816","excludes-stop","door-davis-holland"
"817","alternate-service-text","If exiting at Davis Square, exit the Red Line at Harvard Square and take the Route 96 bus service to Davis Square or ask station personnel for assistance. If boarding at Davis Square, take the Route 96 bus service to Harvard Square and board the Red Line."
"817","excludes-stop","5104"
"817","excludes-stop","door-davis-holland"
"821","alternate-service-text","Please use Harvard Square Elevator 973 at end of upper busway (Brattle Square at Brattle and Mount Auburn Streets)."
"821","excludes-stop","70067"
"821","excludes-stop","70068"
"821","excludes-stop","door-harsq-brattle"
"821","excludes-stop","door-harsq-yard"
"821","excludes-stop","door-harsq-church"
"823","alternate-service-text","Use Elevs 978 & 804 at street to go btwn Green Line platforms."
"823","excludes-stop","70075"
"823","excludes-stop","70076"
"823","excludes-stop","70200"
"823","excludes-stop","9070076"
"823","excludes-stop","door-pktrm-tremontw"
"823","excludes-stop","door-pktrm-elevatorwb"
"823","excludes-stop","door-pktrm-tremonte"
"823","excludes-stop","door-pktrm-exitashbrain"
"823","excludes-stop","door-pktrm-elevatoreb"
"823","excludes-stop","door-pktrm-winter"
"823","excludes-stop","door-pktrm-exitalewife"
"823","excludes-stop","door-pktrm-west"
"830","alternate-service-text","If exiting the station, take the Red Line to JFK/UMass via an Ashmont-bound train and use JFK/UMass Elevator 831. If coming from Quincy/Braintree, continue on the Red Line to Andrew. At Andrew, take an Ashmont-bound train to JFK/UMass and use JFK/UMass Elevator 831.  \nIf boarding, take an Alewife-bound train to Andrew. At Andrew, board a Braintree-bound train."
"830","excludes-stop","121"
"830","excludes-stop","70085"
"830","excludes-stop","70086"
"830","excludes-stop","JFK/UMASS"
"830","excludes-stop","door-jfk-columbia"
"830","excludes-stop","door-jfk-busway"
"830","excludes-stop","door-jfk-oldcolony"
"830","excludes-stop","door-jfk-sydneys"
"830","excludes-stop","door-jfk-sydneyn"
"831","alternate-service-text","If exiting the station, take the Red Line to JFK/UMass via a Braintree-bound train and use JFK/UMass Elevator 830. For customers coming from Ashmont, continue on the Red Line to Andrew. At Andrew, take a Braintree-bound train to JFK/UMass and use JFK/UMass Elevator 830.\nIf boarding, take an Alewife-bound train to Andrew. At Andrew, board an Ashmont-bound train."
"831","excludes-stop","121"
"831","excludes-stop","70085"
"831","excludes-stop","70086"
"831","excludes-stop","JFK/UMASS"
"831","excludes-stop","door-jfk-columbia"
"831","excludes-stop","door-jfk-busway"
"831","excludes-stop","door-jfk-oldcolony"
"831","excludes-stop","door-jfk-sydneys"
"831","excludes-stop","door-jfk-sydneyn"
"840","alternate-service-text","If exiting, exit the train and at the opposite side of the platform, wait for an Oak Grove train to arrive. Cross through the train to the opposite platform and use Sullivan Square Elevator 881 to reach the lobby. \nIf boarding, please use Sullivan Square Elevator 881 to the Oak Grove-bound platform. As you exit the elevator at the platform level, turn left to wait for an Oak Grove-bound train. Cross through the train to the opposite platform and wait for a Forest Hills-bound train."
"840","excludes-stop","2874"
"840","excludes-stop","28741"
"840","excludes-stop","door-sull-main"
"841","alternate-service-text","Please contact station personnel or conductor for assistance. For inbound commuter rail riders, please disembark at Back Bay and return to Forest Hills via the Orange Line.\nFor outbound customers, please take the Orange Line to Back Bay and board the commuter rail at Back Bay. Please contact station personnel for assistance."
"841","excludes-stop","10642"
"841","excludes-stop","70001"
"841","excludes-stop","875"
"841","excludes-stop","door-forhl-upper"
"841","excludes-stop","door-forhl-arborway"
"841","excludes-stop","door-forhl-lower"
"841","excludes-stop","door-forhl-exit"
"842","alternate-service-text","If exiting, exit the Orange Line at Green Street and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Forest Hills to request assistance. Alternatively, the Route 39 bus service operates from Back Bay to Forest Hills every fifteen minutes or less."
"842","excludes-stop","10642"
"842","excludes-stop","875"
"842","excludes-stop","Forest Hills"
"842","excludes-stop","door-forhl-upper"
"842","excludes-stop","door-forhl-arborway"
"842","excludes-stop","door-forhl-lower"
"842","excludes-stop","door-forhl-exit"
"843","alternate-service-text","If exiting the station, exit using the Washington Street/Arboretum exit and turn right down the ramp to Hyde Park Avenue. If entering the station from Hyde Park Avenue, turn right to go up the ramp and bear left to the Washington Street/Arboretum entrance."
"843","excludes-stop","10642"
"843","excludes-stop","70001"
"843","excludes-stop","Forest Hills"
"843","excludes-stop","door-forhl-upper"
"843","excludes-stop","door-forhl-arborway"
"843","excludes-stop","door-forhl-exit"
"844","alternate-service-text","If exiting, exit the Orange Line at Forest Hills and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Green Street to request assistance."
"844","excludes-stop","9070002"
"844","excludes-stop","9070003"
"845","alternate-service-text","If exiting, exit the Orange Line at Jackson Square and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Stony Brook to request assistance."
"845","excludes-stop","9070004"
"845","excludes-stop","9070005"
"846","alternate-service-text","Customers requiring elevator access to exit the station must exit at Roxbury Crossing and board the Route 22 bus service to Jackson Square. Customers desiring elevator access to enter the station should board the Route 22 bus service at Jackson Square to Roxbury Crossing for Orange Line service. Please see station personnel for assistance."
"846","excludes-stop","11531"
"846","excludes-stop","9070007"
"847","alternate-service-text","Customers desiring elevator service at Roxbury Crossing must continue to Ruggles and board the Route 22 bus back to Roxbury Crossing. Customers desiring to enter the station should see station personnel for further assistance."
"847","excludes-stop","1258"
"847","excludes-stop","1323"
"848","alternate-service-text","Please use the call box or see station personnel for assistance traveling around the station to the lower busway."
"848","excludes-stop","17861"
"848","excludes-stop","70010"
"848","excludes-stop","70011"
"848","excludes-stop","Ruggles"
"848","excludes-stop","door-rugg-upper"
"848","excludes-stop","door-rugg-ruggles"
"848","excludes-stop","door-rugg-buses"
"848","excludes-stop","door-rugg-forsyth"
"848","excludes-stop","door-rugg-columbus"
"849","alternate-service-text","Please contact station personnel or conductor for assistance. For inbound commuter rail riders, please disembark at Back Bay and return to Ruggles via the Orange Line.  \nFor outbound customers, please take the Orange Line to Back Bay and board the commuter rail at Back Bay. Please contact station personnel for assistance."
"849","excludes-stop","17861"
"849","excludes-stop","17862"
"849","excludes-stop","17863"
"849","excludes-stop","70010"
"849","excludes-stop","70011"
"849","excludes-stop","door-rugg-upper"
"849","excludes-stop","door-rugg-ruggles"
"849","excludes-stop","door-rugg-buses"
"849","excludes-stop","door-rugg-forsyth"
"849","excludes-stop","door-rugg-columbus"
"850","alternate-service-text","Customers desiring to exit the station must continue to Jackson Square and see station personnel or the call box to utilize bus service back to Ruggles. Customers desiring elevator service to enter the station must see station personnel for further assistance."
"850","excludes-stop","17861"
"850","excludes-stop","17862"
"850","excludes-stop","17863"
"850","excludes-stop","Ruggles"
"850","excludes-stop","door-rugg-upper"
"850","excludes-stop","door-rugg-ruggles"
"850","excludes-stop","door-rugg-buses"
"850","excludes-stop","door-rugg-forsyth"
"850","excludes-stop","door-rugg-columbus"
"851","alternate-service-text","Please use the call box or see station personnel for assistance traveling around the station for the alternate entrance/exit."
"851","excludes-stop","door-rugg-upper"
"851","excludes-stop","door-rugg-ruggles"
"851","excludes-stop","door-rugg-buses"
"851","excludes-stop","door-rugg-columbus"
"852","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel or use the call box to request assistance.  If boarding, see station personnel or use the call box at Massachusetts Avenue to request assistance."
"852","excludes-stop","187"
"852","excludes-stop","188"
"852","excludes-stop","door-masta-corridor"
"852","excludes-stop","door-masta-main"
"852","excludes-stop","door-masta-camden"
"853","alternate-service-text","If exiting, exit the Orange Line at Mass Ave and see station personnel or use the call box to request assistance.  If boarding, see station personnel or use the call box at Back Bay to request assistance."
"853","excludes-stop","176"
"853","excludes-stop","23391"
"853","excludes-stop","Back Bay"
"853","excludes-stop","Back Bay-01"
"853","excludes-stop","Back Bay-02"
"853","excludes-stop","Back Bay-03"
"853","excludes-stop","Back Bay-05"
"853","excludes-stop","Back Bay-07"
"853","excludes-stop","door-bbsta-dartmn"
"853","excludes-stop","door-bbsta-dartms"
"853","excludes-stop","door-bbsta-dartmw"
"853","excludes-stop","door-bbsta-buswayn"
"853","excludes-stop","door-bbsta-busways"
"853","excludes-stop","door-bbsta-clarcolum"
"853","excludes-stop","door-bbsta-clarendon1"
"853","excludes-stop","door-bbsta-clarendon2"
"853","excludes-stop","door-bbsta-garage"
"853","excludes-stop","door-bbsta-underpass"
"854","alternate-service-text","Please contact station personnel or conductor for assistance. Alternatively, please board at South Station."
"854","excludes-stop","176"
"854","excludes-stop","23391"
"854","excludes-stop","70014"
"854","excludes-stop","70015"
"854","excludes-stop","Back Bay-01"
"854","excludes-stop","Back Bay-02"
"854","excludes-stop","Back Bay-03"
"854","excludes-stop","Back Bay-05"
"854","excludes-stop","Back Bay-07"
"854","excludes-stop","door-bbsta-dartmn"
"854","excludes-stop","door-bbsta-dartms"
"854","excludes-stop","door-bbsta-dartmw"
"854","excludes-stop","door-bbsta-buswayn"
"854","excludes-stop","door-bbsta-busways"
"854","excludes-stop","door-bbsta-clarcolum"
"854","excludes-stop","door-bbsta-clarendon1"
"854","excludes-stop","door-bbsta-clarendon2"
"854","excludes-stop","door-bbsta-garage"
"854","excludes-stop","door-bbsta-underpass"
"855","alternate-service-text","Please contact station personnel official or conductor for assistance. Alternatively, please board at South Station."
"855","excludes-stop","176"
"855","excludes-stop","23391"
"855","excludes-stop","70014"
"855","excludes-stop","70015"
"855","excludes-stop","Back Bay-01"
"855","excludes-stop","Back Bay-02"
"855","excludes-stop","Back Bay-03"
"855","excludes-stop","Back Bay-05"
"855","excludes-stop","Back Bay-07"
"855","excludes-stop","door-bbsta-dartmn"
"855","excludes-stop","door-bbsta-dartms"
"855","excludes-stop","door-bbsta-dartmw"
"855","excludes-stop","door-bbsta-buswayn"
"855","excludes-stop","door-bbsta-busways"
"855","excludes-stop","door-bbsta-clarcolum"
"855","excludes-stop","door-bbsta-clarendon1"
"855","excludes-stop","door-bbsta-clarendon2"
"855","excludes-stop","door-bbsta-garage"
"855","excludes-stop","door-bbsta-underpass"
"856","alternate-service-text","Please contact station personnel or conductor for assistance. Alternatively, please board at South Station."
"856","excludes-stop","176"
"856","excludes-stop","23391"
"856","excludes-stop","70014"
"856","excludes-stop","70015"
"856","excludes-stop","Back Bay-01"
"856","excludes-stop","Back Bay-02"
"856","excludes-stop","Back Bay-03"
"856","excludes-stop","Back Bay-05"
"856","excludes-stop","Back Bay-07"
"856","excludes-stop","door-bbsta-dartmn"
"856","excludes-stop","door-bbsta-dartms"
"856","excludes-stop","door-bbsta-dartmw"
"856","excludes-stop","door-bbsta-buswayn"
"856","excludes-stop","door-bbsta-busways"
"856","excludes-stop","door-bbsta-clarcolum"
"856","excludes-stop","door-bbsta-clarendon1"
"856","excludes-stop","door-bbsta-clarendon2"
"856","excludes-stop","door-bbsta-garage"
"856","excludes-stop","door-bbsta-underpass"
"857","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Tufts Medical Center to request assistance. Alternatively, travel to nearby Chinatown Station."
"857","excludes-stop","49002"
"857","excludes-stop","6565"
"857","excludes-stop","door-tumnl-tremont"
"858","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel or use the call box to request assistance. If boarding, see station personnel or use the call box at Tufts Medical Center to request assistance. Alternatively, travel to nearby Chinatown Station."
"858","excludes-stop","49002"
"858","excludes-stop","6565"
"858","excludes-stop","70016"
"858","excludes-stop","door-tumnl-tremont"
"859","alternate-service-text","If exiting, exit the Orange Line at Back Bay and see station personnel for or use the call box to request assistance. If boarding, see station personnel or use the call box at Tufts Medical Center to request assistance. Alternatively, travel to nearby Chinatown Station."
"859","excludes-stop","49002"
"859","excludes-stop","6565"
"859","excludes-stop","70017"
"859","excludes-stop","door-tumnl-tremont"
"860","alternate-service-text","If exiting at Central Square, exit the Red Line at Harvard Square, switch to an Ashmont-/Braintree-bound train, and exit at Central Square. If boarding at Central Square, take the Route 1 bus service to Harvard Square and board the Red Line."
"860","excludes-stop","70069"
"860","excludes-stop","door-cntsq-western"
"860","excludes-stop","door-cntsq-pearl"
"860","excludes-stop","door-cntsq-essex"
"860","excludes-stop","door-cntsq-obmass"
"860","excludes-stop","door-cntsq-prospect"
"861","alternate-service-text","If exiting at Central Square, exit the Red Line at Harvard Square and take the Route 1 bus service to Central Square. Alternatively, exit at Kendall, take an Alewife-bound train to Central Square, and exit using Central Square Elevator 860. If boarding at Central Square, cross the street and take Elevator 860 to the Alewife-bound platform. Take the Red Line to Harvard Square and switch to an Ashmont-/Braintree-bound train."
"861","excludes-stop","70070"
"861","excludes-stop","door-cntsq-western"
"861","excludes-stop","door-cntsq-pearl"
"861","excludes-stop","door-cntsq-essex"
"861","excludes-stop","door-cntsq-obmass"
"861","excludes-stop","door-cntsq-prospect"
"863","alternate-service-text","If exiting at Kendall, exit the Red Line at Charles/MGH, switch to an Alewife train, and exit at Kendall using Kendall Elevator 866. If boarding at Kendall, cross the street and use Kendall Elevator 866 to board an Alewife-bound train to Harvard Square. At Harvard Square, board an Ashmont-/Braintree-bound Red Line train. Alternatively, take the Route 68 bus connecting Harvard Square and Kendall."
"863","excludes-stop","2231"
"863","excludes-stop","34579"
"863","excludes-stop","70072"
"863","excludes-stop","9070071"
"863","excludes-stop","door-knncl-nbmain"
"863","excludes-stop","door-knncl-sbsecond"
"863","excludes-stop","door-knncl-nbsecond"
"864","alternate-service-text","If exiting, exit the train on the left and use Wellington Elevator 865 on the Forest Hills-bound platform. If boarding,  use Wellington Elevator 865 to the Forest Hills platform. As you exit the elevator at the platform level, turn right to board an Oak Grove-bound train."
"864","excludes-stop","70032"
"864","excludes-stop","70033"
"864","excludes-stop","door-welln-garage"
"864","excludes-stop","door-welln-busway"
"865","alternate-service-text","If exiting, exit the train and at the opposite side of the platform, wait for an Oak Grove train to arrive. Cross through the train to the opposite platform and use Wellington Elevator 864 to reach lobby.\nIf boarding, please use Wellington Elevator 864 to the Oak Grove-bound platform and cross to the Forest Hills platform through an Oak Grove train."
"865","excludes-stop","70033"
"865","excludes-stop","door-welln-garage"
"865","excludes-stop","door-welln-busway"
"866","alternate-service-text","If exiting at Kendall, exit the Red Line at Harvard Square, take an Ashmont-/Braintree-bound Red Line train to Kendall, and exit using Kendall Elevator 863. If boarding at Kendall, cross street and use Kendall Elevator 863 to board an Ashmont-/Braintree-bound train to Charles/MGH. At Charles/MGH, board an Alewife-bound Red Line train."
"866","excludes-stop","2231"
"866","excludes-stop","34579"
"866","excludes-stop","70071"
"866","excludes-stop","9070071"
"866","excludes-stop","door-knncl-sbmain"
"866","excludes-stop","door-knncl-sbsecond"
"866","excludes-stop","door-knncl-nbsecond"
"867","alternate-service-text","Customers desiring elevator service at Broadway must continue to Andrew and see station personnel for further assistance. Customers desiring elevator service to enter the station should use the call box for further assistance."
"867","excludes-stop","150"
"867","excludes-stop","151"
"867","excludes-stop","door-brdwy-traveler"
